city,country,lat,lng
rushden,united kingdom,52.288,-0.601
motosu,japan,35.483,136.6786
pombal,brazil,-6.77,-37.8019
altenburg,germany,50.985,12.4333
bilzen,belgium,50.8667,5.5167
silvia,colombia,2.6167,-76.3833
baiyan,china,26.3584,106.2347
nurlat,russia,54.4333,50.8
clarence,united states,43.0196,-78.6375
east lake,united states,28.1206,-82.6868
istra,russia,55.9167,36.8667
diplahan,philippines,7.6911,122.9853
redan,united states,33.7394,-84.1644
deurne,netherlands,51.4667,5.8
camaiore,italy,43.9333,10.3
espigão d’oeste,brazil,-11.5247,-61.0128
mayantoc,philippines,15.6203,120.3775
concón,chile,-32.9167,-71.5167
favara,italy,37.3186,13.6631
oğuzeli,turkey,36.965,37.5092
dobryanka,russia,58.4667,56.4167
shiroishi,japan,38.0025,140.6197
goleta,united states,34.4361,-119.8594
el difícil,colombia,9.85,-74.2386
akivīdu,india,16.5823,81.3811
yorii,japan,36.1183,139.193
plaisir,france,48.8183,1.9472
ptolemaḯda,greece,40.5167,21.6833
santa cruz del norte,cuba,23.1556,-81.9267
redcliff,zimbabwe,-19.0333,29.7833
sadābād,india,27.45,78.05
mateur,tunisia,37.04,9.665
cururupu,brazil,-1.8278,-44.8678
east kelowna,canada,49.8625,-119.5833
avanos,turkey,38.715,34.8467
paratinga,brazil,-12.6908,-43.1839
naumburg,germany,51.15,11.8167
balindong,philippines,7.9167,124.2
são josé do belmonte,brazil,-7.8608,-38.76
ostrogozhsk,russia,50.8667,39.0667
des moines,united states,47.3914,-122.3156
inzá,colombia,2.55,-76.0667
jaguariaíva,brazil,-24.2508,-49.7058
nagdha simla,bangladesh,24.6143,89.9166
şarköy,turkey,40.6039,27.1064
sanha,india,25.402,86.3592
minamisatsuma,japan,31.4169,130.3228
kävlinge,sweden,55.7939,13.1133
peñaranda,philippines,15.3531,121.0017
plettenberg bay,south africa,-34.05,23.3667
shimanto,japan,33.0,132.9333
cranberry,united states,40.7104,-80.1059
lugo,italy,44.4167,11.9167
vught,netherlands,51.65,5.3
wobulenzi,uganda,0.72,32.53
utraula,india,27.32,82.42
fürstenwalde,germany,52.3667,14.0667
mioveni,romania,44.9569,24.9406
kulebaki,russia,55.4167,42.5333
nāspur,india,18.83,79.45
czeladź,poland,50.3333,19.0833
réthymno,greece,35.3689,24.4739
samdhin,india,27.137,79.703
sherwood,united states,34.8507,-92.2029
kalyandrug,india,14.55,77.1
nossa senhora da glória,brazil,-10.2178,-37.42
zarqān,iran,29.7742,52.7236
alubijid,philippines,8.5714,124.4751
hampden,united states,40.2602,-76.9809
slantsy,russia,59.1167,28.0667
yankou,china,27.595,105.4174
falmouth,united states,41.5913,-70.5912
kolachel,india,8.1767,77.2591
goiatuba,brazil,-18.0128,-49.3569
espinho,portugal,41.01,-8.64
levice,slovakia,48.2164,18.6081
milazzo,italy,38.217,15.237
chiché,guatemala,15.0106,-91.065
amés,spain,42.9,-8.6333
geesthacht,germany,53.4375,10.3675
barreirinha,brazil,-2.8025,-57.0686
nouna,burkina faso,12.7333,-3.8667
jimalalud,philippines,9.9797,123.1999
beixinzhuang,china,38.7914,116.0917
shiyeli,kazakhstan,44.1789,66.7328
la calera,argentina,-31.3439,-64.3353
delbrück,germany,51.7667,8.5667
andover,united states,45.2571,-93.3265
são josé da tapera,brazil,-9.5578,-37.3808
kāngayam,india,11.0054,77.562
san pedro de ribas,spain,41.2592,1.773
staryy beyneu,kazakhstan,45.1834,55.1
landecy,switzerland,46.1834,6.1166
plottier,argentina,-38.95,-68.2333
mallig,philippines,17.2086,121.6106
rokhaty,tajikistan,38.6,68.9333
virei,angola,-15.7167,12.95
totana,spain,37.7711,-1.5003
kaysville,united states,41.029,-111.9456
maputsoe,lesotho,-28.895,27.907
la concepción,nicaragua,11.9369,-86.1889
draa ben khedda,algeria,36.7349,3.9556
bijaynagar,india,25.93,74.6386
zangang,china,39.0524,116.2017
tawaramoto,japan,34.5566,135.795
madīnat al ḩabbānīyah,iraq,33.3667,43.5667
igbaras,philippines,10.7167,122.2667
zentsujichó,japan,34.2167,133.7833
gramado,brazil,-29.3789,-50.8739
waddinxveen,netherlands,52.05,4.65
cachoeira paulista,brazil,-22.665,-45.0094
herrenberg,germany,48.5967,8.8708
salamína,greece,37.9667,23.5
georgsmarienhütte,germany,52.2,8.0667
statesboro,united states,32.4375,-81.7751
zaojiao,china,34.4727,105.7062
pekin,united states,40.5678,-89.6251
balimbing,philippines,7.9,123.85
dumfries,united kingdom,55.07,-3.603
san pedro de urabá,colombia,8.2833,-76.3833
bedworth,united kingdom,52.475,-1.477
point pedro,sri lanka,9.8167,80.2333
foça,turkey,38.6667,26.7667
tubao,philippines,16.35,120.4167
āreka,ethiopia,7.071,37.7076
dhahran,saudi arabia,26.2667,50.15
carangola,brazil,-20.7328,-42.0289
guararapes,brazil,-21.2608,-50.6428
kōnan,japan,33.5667,133.7
kukshi,india,22.2068,74.7579
kristianstad,sweden,56.0337,14.1333
ferreñafe,peru,-6.7183,-79.7703
north olmsted,united states,41.4149,-81.919
kiranomena,madagascar,-18.2833,46.05
kalisizo,uganda,-0.535,31.6225
menglie,china,22.5833,101.866
nagarote,nicaragua,12.265,-86.5639
dracut,united states,42.6832,-71.301
rādhanpur,india,23.83,71.6
narsinghgarh,india,23.7,77.1
nacogdoches,united states,31.6134,-94.6528
buguey,philippines,18.2882,121.8331
canton,united states,34.2467,-84.4897
são raimundo nonato,brazil,-9.015,-42.6989
wheat ridge,united states,39.7728,-105.1028
châtellerault,france,46.8178,0.5461
berasia,india,23.6146,77.4645
nieuw-vennep,netherlands,52.2644,4.6347
sébaco,nicaragua,12.8553,-86.0983
oudenaarde,belgium,50.85,3.6
catubig,philippines,12.4,125.05
curanilahue,chile,-37.4764,-73.3444
harker heights,united states,31.0572,-97.6446
namerikawa,japan,36.7644,137.3412
rochester,united states,43.299,-70.9787
miguel alves,brazil,-4.1658,-42.895
rome,united states,43.226,-75.4909
mangūr,india,17.9373,80.8185
bambadinca,guinea-bissau,12.0333,-14.8667
gödöllő,hungary,47.6,19.3667
ribeira grande,portugal,37.8167,-25.5167
ilhabela,brazil,-23.7778,-45.3578
salug,philippines,8.1075,122.7575
kottaikuppam,india,11.9613,79.8392
messaména,cameroon,3.7333,12.8333
san carlos alzatate,guatemala,14.5,-90.0667
shimizuchō,japan,35.099,138.9029
bramsche,germany,52.4,7.9833
jaguaruana,brazil,-4.8339,-37.7808
nagato,japan,34.3722,131.1833
capulhuac,mexico,19.2,-99.4667
joão câmara,brazil,-5.5378,-35.82
kangasala,finland,61.4639,24.065
tamparan,philippines,7.879,124.333
lower macungie,united states,40.5303,-75.57
tummapāla,india,17.7166,82.9965
oer-erkenschwick,germany,51.6422,7.2508
caramoran,philippines,13.9833,124.1333
cheb,czechia,50.0794,12.3706
antsohimbondrona,madagascar,-13.0833,48.85
bauko,philippines,16.9917,120.8644
rosmalen,netherlands,51.7167,5.3667
windsor,united kingdom,51.4791,-0.6095
wevelgem,belgium,50.8081,3.1839
primorsko-akhtarsk,russia,46.05,38.1667
xangda,china,32.2056,96.4751
poconé,brazil,-16.2569,-56.6228
kingman,united states,35.217,-114.0105
pedana,india,16.2667,81.1667
grottaglie,italy,40.5333,17.4333
bizen,japan,34.7453,134.1889
września,poland,52.3333,17.5833
massillon,united states,40.7838,-81.5254
jāsim,syria,32.9667,36.0667
aguilares,argentina,-27.4333,-65.6167
bandeirantes,brazil,-23.11,-50.3678
novovoronezh,russia,51.3167,39.2167
dongxianpo,china,39.561,115.9865
itamarandiba,brazil,-17.8569,-42.8589
buyan,taiwan,23.9961,120.4618
saint-médard-en-jalles,france,44.8964,-0.7164
cruces,cuba,22.3419,-80.2761
waiyuanshan,taiwan,24.7443,121.6684
ōdachō-ōda,japan,35.1833,132.5
shima,japan,39.5544,141.1555
douar oulad hssine,morocco,33.068,-8.5107
wallsend,united kingdom,54.991,-1.534
malangas,philippines,7.6317,123.0322
pervari,turkey,37.9331,42.5469
termas de río hondo,argentina,-27.4833,-64.8667
palmeira,brazil,-25.4289,-50.0058
quintero,chile,-32.7833,-71.5333
yaguarón,paraguay,-25.5621,-57.284
colíder,brazil,-10.8128,-55.455
nālchiti,bangladesh,22.635,90.27
yaese,japan,26.1582,127.7186
radolfzell am bodensee,germany,47.7333,8.9667
jiming,china,40.1884,118.1392
mutki,turkey,38.4092,41.9219
guaratuba,brazil,-25.8828,-48.575
serdobsk,russia,52.4667,44.2
yuzhne,ukraine,46.63,31.1
masatepe,nicaragua,11.9147,-86.1442
donggou,china,35.5621,112.7046
quitilipi,argentina,-26.8667,-60.2167
zapala,argentina,-38.9,-70.0667
dar ould zidouh,morocco,32.3167,-6.9
shentang,china,22.2915,113.3695
tongxiao,taiwan,24.4833,120.6833
savage,united states,44.7545,-93.3632
sami,myanmar,21.2933,93.0965
alba,italy,44.7,8.0333
tirebolu,turkey,41.0056,38.8167
renkum,netherlands,51.9833,5.85
partinico,italy,38.05,13.1167
tongkou,china,38.7952,115.8646
san lucas tolimán,guatemala,14.6333,-91.1333
remedios,colombia,7.0275,-74.6939
uglich,russia,57.5333,38.3333
norak,tajikistan,38.3833,69.3167
claveria,philippines,18.6061,121.0822
stadskanaal,netherlands,52.9833,6.95
cabaiguán,cuba,22.0839,-79.4953
vohilava,madagascar,-21.0667,48.0
gurupá,brazil,-1.405,-51.64
oristano,italy,39.9058,8.5916
bekoratsaka,madagascar,-16.1,47.5
polillo,philippines,14.7167,121.95
lumding,india,25.75,93.17
bahharet oulad ayyad,morocco,34.7702,-6.3047
chūō,japan,35.5996,138.6339
courcelles,belgium,50.4578,4.3756
itampolo,madagascar,-24.6833,43.95
kochugaon,india,26.5518,90.0762
pandua,india,23.08,88.28
moche,peru,-8.1706,-79.0094
asilah,morocco,35.4667,-6.0333
andriba,madagascar,-17.5833,46.9333
mataas na kahoy,philippines,13.9667,121.0833
nilka,china,43.7826,82.5089
sigma,philippines,11.4214,122.6662
sergio osmeña sr,philippines,8.3003,123.5083
deptford,united states,39.8157,-75.1181
desert hot springs,united states,33.955,-116.5429
nanyuki,kenya,0.0167,37.0667
sakhnīn,israel,32.8667,35.3
mohyliv-podilskyi,ukraine,48.45,27.7833
centereach,united states,40.8681,-73.0821
pichucalco,mexico,17.5167,-93.2
paipa,colombia,5.8333,-73.15
windsor,united states,40.469,-104.9198
namegata,japan,35.9905,140.489
santa rita,venezuela,10.5367,-71.5108
warwick,united states,41.2597,-74.3614
shahedian,china,37.6546,114.7392
o'fallon,united states,38.5974,-89.9148
marialva,brazil,-23.485,-51.7919
calubian,philippines,11.4467,124.4278
cañuelas,argentina,-35.0333,-58.7333
komagane,japan,35.7288,137.9339
santa catarina mita,guatemala,14.45,-89.75
fangyuan,taiwan,23.925,120.3158
majidpur,bangladesh,23.5796,90.7689
i‘zāz,syria,36.5866,37.0463
yenice,turkey,39.9308,27.2581
lālgola,india,24.42,88.25
sitges,spain,41.2339,1.8042
são gabriel,brazil,-19.0169,-40.5358
jyväskylän maalaiskunta,finland,62.2889,25.7417
tuzantán,mexico,15.1333,-92.4
marrero,united states,29.8871,-90.1126
west odessa,united states,31.8389,-102.5003
dreux,france,48.7372,1.3664
bayaguana,dominican republic,18.75,-69.6333
bangor,united states,44.8323,-68.7906
galapa,colombia,10.9167,-74.8333
piuí,brazil,-20.465,-45.9578
bagrāmī,afghanistan,34.4911,69.2756
guachavés,colombia,1.2219,-77.6772
baradères,haiti,18.4825,-73.6386
temascaltepec de gonzález,mexico,19.0433,-100.0414
merida,philippines,10.9098,124.5376
hoyerswerda,germany,51.4333,14.25
tuljāpur,india,18.0,76.08
turicato,mexico,19.05,-101.4167
cacolo,angola,-10.1333,19.2667
gongguan,taiwan,24.5053,120.8447
montebelluna,italy,45.7753,12.0389
igrejinha,brazil,-29.5739,-50.79
sasaguri,japan,33.6239,130.5262
el oro de hidalgo,mexico,19.8008,-100.1314
ruy barbosa,brazil,-12.2839,-40.4939
katagami,japan,39.8832,139.9886
louvain-la-neuve,belgium,50.6667,4.5
domingos martins,brazil,-20.3628,-40.6589
são josé do egito,brazil,-7.4733,-37.2744
níjar,spain,36.9667,-2.2
touba,côte d'ivoire,8.2833,-7.6833
gevelsberg,germany,51.3167,7.3333
ubajara,brazil,-3.8544,-40.9211
val-d’or,canada,48.1,-77.7833
amatenango de la frontera,mexico,15.5333,-92.0833
são gotardo,brazil,-19.3108,-46.0489
ivisan,philippines,11.5217,122.6908
buzovna,azerbaijan,40.5161,50.1164
masi-manimba,congo (kinshasa),-4.779,17.9077
ortaköy,turkey,38.7372,34.0386
boghni,algeria,36.5437,3.9523
pantabangan,philippines,15.8086,121.1433
newburgh,united states,41.5531,-74.0599
’aïn abid,algeria,36.2325,6.944
farrokh shahr,iran,32.2714,50.9775
avola,italy,36.9167,15.1333
gallipoli,turkey,40.4139,26.6703
ivaiporã,brazil,-24.2478,-51.685
san sebastián,guatemala,14.5667,-91.65
owen sound,canada,44.5667,-80.9333
al ‘aydābī,saudi arabia,17.237,42.939
velikiy ustyug,russia,60.7667,46.3
needham,united states,42.2814,-71.2411
shikārpur,india,14.27,75.35
ganderkesee,germany,53.0358,8.5483
weil am rhein,germany,47.5947,7.6108
clearfield,united states,41.103,-112.0238
al ’attawia,morocco,31.8347,-7.3125
gubbio,italy,43.35,12.5667
kavār,iran,29.205,52.69
mława,poland,53.1167,20.3667
san giuliano terme,italy,43.7625,10.4414
chum phae,thailand,16.5431,102.1104
rahīmpur,india,25.4894,86.4774
bocana de paiwas,nicaragua,12.7878,-85.1228
valkenswaard,netherlands,51.35,5.4667
springfield,united states,38.781,-77.1839
general josé de san martín,argentina,-26.5375,-59.3417
rāhatgarh,india,23.78,78.37
willingboro,united states,40.028,-74.8882
monção,brazil,-3.4919,-45.2508
yıldızeli,turkey,39.8642,36.5983
jalpatagua,guatemala,14.1364,-90.0052
uithoorn,netherlands,52.2333,4.8333
kasimov,russia,54.9333,41.4
jamālpur,india,25.4112,86.6593
fengrenxu,china,24.1757,115.3271
sri mādhopur,india,27.4667,75.6
fair oaks,united states,38.6504,-121.2496
kuroishi,japan,40.6426,140.6113
paracuru,brazil,-3.41,-39.0308
sitionuevo,colombia,10.7833,-74.7167
holladay,united states,40.66,-111.8226
haan,germany,51.1667,7.0
aguada de pasajeros,cuba,22.3847,-80.8461
kotovsk,russia,52.5833,41.5167
jesús maría,argentina,-30.9833,-64.1
dongmaying,china,39.1221,115.9814
mirnyy,russia,62.7667,40.3333
siquirres,costa rica,10.0901,-83.5016
el palmar,guatemala,14.65,-91.5833
balyqshy,kazakhstan,47.0667,51.8667
maebara,japan,35.114,140.0989
sarno,italy,40.8167,14.6167
syracuse,united states,41.0859,-112.0698
dania beach,united states,26.0593,-80.1637
jerez,guatemala,14.1,-89.75
gadarpur,india,29.0437,79.2465
florence,united states,38.9899,-84.6471
žepče,bosnia and herzegovina,44.4333,18.0333
navalcarnero,spain,40.2847,-4.0136
pontefract,united kingdom,53.691,-1.312
irituia,brazil,-1.7689,-47.4389
weyhe,germany,52.9936,8.8733
magsingal,philippines,17.685,120.4244
lemery,philippines,11.2333,122.9333
nueva imperial,chile,-38.7433,-72.95
tekkali,india,18.6057,84.2355
president roxas,philippines,11.4297,122.9247
chmistâr,lebanon,33.9667,36.0167
tecozautla,mexico,20.5333,-99.6333
exu,brazil,-7.5133,-39.7239
ennery,haiti,19.4833,-72.4833
north huntingdon,united states,40.3294,-79.7336
castelvetrano,italy,37.6833,12.7931
cueto,cuba,20.6481,-75.9317
tanmen,china,19.2429,110.612
morro agudo,brazil,-20.7314,-48.0578
deori khās,india,23.3902,79.0163
mussoorie,india,30.45,78.08
chorbog,tajikistan,38.6667,68.7667
ayabe,japan,35.3,135.2667
ouro fino,brazil,-22.2828,-46.3689
titlāgarh,india,20.3,83.15
mahemdāvād,india,22.83,72.77
kreuztal,germany,50.9667,7.9667
frederico westphalen,brazil,-27.3589,-53.3939
inkhil,syria,33.0,36.1167
bābura,india,25.6838,84.7825
waterloo,belgium,50.7167,4.3833
san andrés xecul,guatemala,14.9,-91.4833
mae sot,thailand,16.7131,98.5747
carballo,spain,43.2167,-8.6833
yawatahama-shi,japan,33.4667,132.4167
mundelein,united states,42.2693,-88.0102
tredyffrin,united states,40.0663,-75.454
nardò,italy,40.1797,18.0333
kosonsoy,uzbekistan,41.25,71.55
naugatuck,united states,41.489,-73.0518
pasadena,united states,39.1552,-76.5537
whitstable,united kingdom,51.361,1.026
south kingstown,united states,41.4458,-71.544
ózd,hungary,48.2192,20.2869
cicero,united states,43.1662,-76.0662
husainābād,india,24.5285,84.0
santa cruz,venezuela,10.1819,-67.5025
los altos,united states,37.3684,-122.0965
zima,russia,53.9167,102.05
dimataling,philippines,7.5297,123.3661
sosnogorsk,russia,63.6,53.9
wanghong yidui,china,38.1993,106.2284
huangxicun,china,24.4684,115.7751
qo‘rg‘ontepa,uzbekistan,40.7336,72.7583
changuinola,panama,9.43,-82.52
dasol,philippines,15.9896,119.8805
ibaraki,japan,36.2869,140.4245
łowicz,poland,52.1,19.9333
puerto wilches,colombia,7.35,-73.9
verbania,italy,45.9228,8.5519
okagaki,japan,33.8536,130.6111
carlsbad,united states,32.401,-104.2388
masqaţ,oman,23.5889,58.4083
chinnālapatti,india,10.2875,77.912
bünyan,turkey,38.8486,35.8592
aiken,united states,33.5303,-81.7271
marks,russia,51.7167,46.75
rheinberg,germany,51.5467,6.6006
kostopil,ukraine,50.8833,26.4431
duluth,united states,34.0053,-84.1492
laramie,united states,41.3099,-105.6085
bagac,philippines,14.5951,120.3918
westville,south africa,-29.831,30.925
jam,iran,27.8236,52.3303
santa fé do sul,brazil,-20.2108,-50.9258
tongeren,belgium,50.7794,5.4631
neira,colombia,5.1664,-75.5189
halden,norway,59.1264,11.4828
cibolo,united states,29.5634,-98.2115
savé,benin,8.0333,2.4833
qārā,saudi arabia,29.8833,40.2167
hitoyoshi,japan,32.2167,130.75
riga,india,26.6553,85.442
mograne,morocco,34.4167,-6.4333
netivot,israel,31.4167,34.5833
tiquipaya,bolivia,-17.3333,-66.2167
stratford,canada,43.3708,-80.9819
yingyangcun,china,22.0974,106.7567
kaminokawa,japan,36.4393,139.9099
monjas,guatemala,14.501,-89.8723
çay,turkey,38.5926,31.0274
araçoiaba da serra,brazil,-23.5053,-47.6142
barrinha,brazil,-21.1936,-48.1639
periyanāyakkanpālaiyam,india,11.1544,76.9499
trebinje,bosnia and herzegovina,42.7089,18.3217
făgăraş,romania,45.8447,24.9742
posse,brazil,-14.0928,-46.3689
pulupandan,philippines,10.5167,122.8
la verne,united states,34.1207,-117.7703
chantal,haiti,18.2,-73.8833
wenxian chengguanzhen,china,32.9421,104.687
mārgrām,india,24.1516,87.8442
devanhalli,india,13.23,77.7
lloydminster,canada,53.2783,-110.005
laguna hills,united states,33.5918,-117.6991
río bravo,guatemala,14.4011,-91.3195
guamo,colombia,4.0833,-74.9167
shepparton,australia,-36.3833,145.4
bolobo,congo (kinshasa),-2.1667,16.2333
atwater,united states,37.3529,-120.5959
buey arriba,cuba,20.1736,-76.7494
newark,united states,39.6776,-75.7576
al ḩusaynīyah,egypt,30.8617,31.9181
radcliffe,united kingdom,53.5615,-2.3268
mamaroneck,united states,40.9443,-73.7488
pointe-claire,canada,45.45,-73.8167
podili,india,15.604,79.608
kudymkar,russia,59.0167,54.6667
yahşihan,turkey,39.8503,33.4536
burgdorf,germany,52.45,10.0083
vinkovci,croatia,45.2911,18.8011
eyvān,iran,33.8272,46.3097
shrīgonda,india,18.616,74.698
buenavista,philippines,13.7394,122.4675
ngudu,tanzania,-2.9667,33.3333
cândido mota,brazil,-22.7464,-50.3869
cuauhtémoc,mexico,19.3281,-103.6028
araguatins,brazil,-5.6508,-48.1239
ostuni,italy,40.7333,17.5833
caracal,romania,44.1125,24.3472
kandalaksha,russia,67.1569,32.4117
manduria,italy,40.4,17.6333
yaita,japan,36.8067,139.9241
parambu,brazil,-6.2108,-40.6939
duanshan,china,25.7943,106.6983
vienne,france,45.5242,4.8781
iporá,brazil,-16.4419,-51.1178
siraway,philippines,7.5853,122.1406
yby yaú,paraguay,-22.9631,-56.5358
mānsa,india,23.43,72.67
bittou,burkina faso,11.2575,-0.3039
palaiya āyakkudi,india,10.456,77.5595
rosignano marittimo,italy,43.4,10.4667
guanhães,brazil,-18.775,-42.9328
karera,india,25.4581,78.1358
maryville,united states,35.7468,-83.9789
culleredo,spain,43.2883,-8.3894
gata,philippines,7.85,124.35
pindaré-mirim,brazil,-3.6078,-45.3428
taozhuangcun,china,30.9694,120.8095
vitória do mearim,brazil,-3.4619,-44.8708
perico,cuba,22.7753,-81.0153
norwood,united states,42.1861,-71.1948
coria del río,spain,37.2833,-6.05
san antonio ilotenango,guatemala,15.0544,-91.2286
maināguri,india,26.564,88.82
burgess hill,united kingdom,50.9535,-0.1262
bielsk podlaski,poland,52.7667,23.2
shawnee,united states,35.3531,-96.9647
cambita garabitos,dominican republic,18.45,-70.2
brasília de minas,brazil,-16.2078,-44.4289
paracelis,philippines,17.1811,121.4036
khānah sūr,iraq,36.4731,41.6161
san juan ixcoy,guatemala,15.6,-91.45
lobos,argentina,-35.1833,-59.0833
yingshouyingzi,china,40.5451,117.656
lake magdalene,united states,28.0875,-82.4791
ambatomiady,madagascar,-19.6833,47.4167
marigliano,italy,40.9333,14.45
maubeuge,france,50.2775,3.9734
alamogordo,united states,32.8837,-105.9625
malakanagiri,india,18.35,81.9
sakaraha,madagascar,-22.9167,44.5497
danghara,tajikistan,38.0983,69.3467
eshtehārd,iran,35.7239,50.3697
lagos,portugal,37.1028,-8.6728
saratoga,united states,37.2684,-122.0263
san narciso,philippines,15.0167,120.0833
